1999-11-02 -0.717214810172617
1999-11-03 0.671099983432732
1999-11-04 0.75815489127109
1999-11-05 0.979428834133067
1999-11-08 0.0906207583658336
1999-11-09 -0.944230817934599
1999-11-10 0.740185105010926
1999-11-11 0.565709759990352
1999-11-12 0.898478640793243
1999-11-15 0.234496933873007
1999-11-16 0.83312886519078
1999-11-17 0.265134932197064
1999-11-18 0.703608883395468
1999-11-19 -0.087680847365057
1999-11-22 -0.021964517279649
1999-11-23 -0.881257366024002
1999-11-24 0.529685806963798
1999-11-26 -0.374871555149525
1999-11-29 -0.354139369617368
1999-11-30 -1.18215898176173
1999-12-01 0.804473876985856
1999-12-02 0.599169137655142
1999-12-03 1.81959511998953
1999-12-06 -0.741390463362634
1999-12-07 -0.813069724429827
1999-12-08 -0.641982873925606
1999-12-09 0.487373742136121
1999-12-10 0.330976020562446
1999-12-13 0.17605638342193
1999-12-14 -0.972168505008586
1999-12-15 0.531445006314168
1999-12-16 0.440723498694418
1999-12-17 0.638276703385809
1999-12-20 -0.725390087843714
1999-12-21 1.51073443837646
1999-12-22 0.260416813865039
1999-12-23 1.58037127188475
1999-12-27 -0.138742461452512
1999-12-28 -0.0640779693194204
1999-12-29 0.426621807381355
1999-12-30 -0.117160815908335
1999-12-31 0.159723063909034
2000-01-03 -0.983544383622448
2000-01-04 -3.98913290267977
2000-01-05 0.178731057392145
2000-01-06 -1.6201974576842
2000-01-07 5.64523771973473
2000-01-10 0.342466088204763
2000-01-11 -1.20379785593263
2000-01-12 -0.99979098400178
2000-01-13 1.34521447077693
2000-01-14 1.34859237332838
2000-01-18 -0.789811637198845
2000-01-19 0.81110369965538
2000-01-20 -1.54244703251516
2000-01-21 -0.216122841906419
2000-01-24 -2.87524455127555
2000-01-25 1.1292377344593
2000-01-26 -0.79576016730627
2000-01-27 -0.400267379005825
2000-01-28 -3.16911989610285
2000-01-31 2.67771841588127
2000-02-01 0.980400009619586
2000-02-02 0.0886524881196671
2000-02-03 1.49519056360656
2000-02-04 -0.41556046816833
2000-02-07 -0.153493376490843
2000-02-08 1.35166653473444
2000-02-09 -2.12288282120214
2000-02-10 0.198905677445715
2000-02-11 -2.05181149841298
2000-02-14 0.584140056777294
2000-02-15 1.12489939501277
2000-02-16 -1.4839662080508
2000-02-17 -0.518461114402413
2000-02-18 -2.17024037896785
2000-02-22 -0.254398885546525
2000-02-23 1.17394559487609
2000-02-24 -2.03428189402208
2000-02-25 -0.362660368236778
2000-02-28 2.07606185858449
2000-02-29 0.959568706173375
2000-03-01 0.724969192377145
2000-03-02 0.0676639650796673
2000-03-03 1.85504225800974
2000-03-06 -0.979091043419178
2000-03-07 -1.95326459984848
2000-03-08 -0.125436546661639
2000-03-09 2.88048717895801
2000-03-10 -0.533809096815396
2000-03-13 -1.09882213531032
2000-03-14 -1.43067135422079
2000-03-15 2.30622927538171
2000-03-16 4.56557528050414
2000-03-17 0.656983355099516
2000-03-20 -0.511728195614936
2000-03-21 2.03138597517052
2000-03-22 0.605588829627024
2000-03-23 1.69285679519762
2000-03-24 0.591928994124835
2000-03-27 -1.06383982135023
2000-03-28 -0.577559360822644
2000-03-29 0.103350133690672
2000-03-30 -1.68803717393997
2000-03-31 1.12853862315179
2000-04-03 0.580192262146451
2000-04-04 -0.746581651066514
2000-04-05 -0.626437630759025
2000-04-06 0.865484906464342
2000-04-07 0.631424541287195
2000-04-10 -0.392877066839592
2000-04-11 -0.290456724220611
2000-04-12 -2.78088366253542
2000-04-13 -1.3982918649706
2000-04-14 -5.88930196519835
2000-04-17 3.43303812837092
2000-04-18 2.60776357608581
2000-04-19 -0.934452847217226
2000-04-20 0.479199348723736
2000-04-24 -1.09242947887473
2000-04-25 4.06810766106993
2000-04-26 -1.13489009657002
2000-04-27 -0.331162694383824
2000-04-28 -0.622685352417207
2000-05-01 1.34778983031989
2000-05-02 -2.01766878982905
2000-05-03 -2.3695711569073
